STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Mar-05-2016,9,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Mar-12-2016,10,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Mar-19-2016,11,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Mar-26-2016,12,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Apr-02-2016,13,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Apr-09-2016,14,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Apr-16-2016,15,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Apr-23-2016,16,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Apr-30-2016,17,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,May-07-2016,18,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,May-14-2016,19,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,May-21-2016,20,2015-16
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Local Activity,Oct-08-2016,40,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Oct-15-2016,41,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Oct-22-2016,42,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Oct-29-2016,43,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Nov-05-2016,44,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Nov-12-2016,45,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Nov-19-2016,46,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Nov-26-2016,47,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Dec-03-2016,48,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Dec-10-2016,49,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Dec-17-2016,50,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Jan-07-2017,1,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Jan-14-2017,2,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Jan-21-2017,3,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Jan-28-2017,4,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Feb-04-2017,5,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Feb-11-2017,6,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Feb-18-2017,7,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Feb-25-2017,8,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Mar-04-2017,9,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Mar-11-2017,10,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Mar-18-2017,11,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Mar-25-2017,12,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Apr-01-2017,13,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Apr-08-2017,14,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Apr-15-2017,15,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Apr-22-2017,16,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Local Activity,Apr-29-2017,17,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Local Activity,May-06-2017,18,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Local Activity,May-13-2017,19,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Local Activity,May-20-2017,20,2016-17
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Local Activity,Oct-21-2017,42,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Local Activity,Oct-28-2017,43,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Nov-11-2017,45,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Local Activity,Nov-25-2017,47,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Dec-02-2017,48,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Dec-09-2017,49,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Dec-16-2017,50,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Dec-23-2017,51,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Jan-06-2018,1,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Jan-13-2018,2,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Jan-20-2018,3,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Jan-27-2018,4,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Feb-03-2018,5,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Feb-10-2018,6,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Feb-17-2018,7,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Feb-24-2018,8,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Mar-03-2018,9,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Mar-10-2018,10,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Mar-17-2018,11,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Widespread,Mar-24-2018,12,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Mar-31-2018,13,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Apr-07-2018,14,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Apr-14-2018,15,2017-18
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud",Regional,Apr-21-2018,16,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Oct-05-2013,40,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Oct-12-2013,41,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Oct-19-2013,42,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Oct-26-2013,43,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Nov-02-2013,44,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Nov-09-2013,45,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,Nov-16-2013,46,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,Nov-23-2013,47,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,Nov-30-2013,48,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,Dec-07-2013,49,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,Dec-14-2013,50,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,Dec-21-2013,51,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,Dec-28-2013,52,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Jan-04-2014,1,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Jan-11-2014,2,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Jan-18-2014,3,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Regional,Jan-25-2014,4,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Feb-01-2014,5,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Feb-08-2014,6,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Feb-15-2014,7,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Regional,Feb-22-2014,8,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,Mar-01-2014,9,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,Mar-08-2014,10,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Regional,Mar-15-2014,11,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Regional,Mar-22-2014,12,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Regional,Mar-29-2014,13,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Regional,Apr-05-2014,14,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Apr-12-2014,15,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Apr-19-2014,16,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Apr-26-2014,17,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,May-03-2014,18,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,May-10-2014,19,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,May-17-2014,20,2013-14
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Oct-04-2014,40,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Oct-11-2014,41,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Oct-18-2014,42,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Oct-25-2014,43,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Nov-01-2014,44,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Nov-08-2014,45,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Nov-15-2014,46,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Nov-22-2014,47,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,Nov-29-2014,48,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Regional,Dec-06-2014,49,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Regional,Dec-13-2014,50,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Regional,Dec-20-2014,51,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Dec-27-2014,52,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Jan-03-2015,53,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Jan-10-2015,1,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Jan-17-2015,2,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Jan-24-2015,3,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Jan-31-2015,4,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Feb-07-2015,5,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Feb-14-2015,6,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Widespread,Feb-21-2015,7,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Regional,Feb-28-2015,8,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,Mar-07-2015,9,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,Mar-14-2015,10,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,Mar-21-2015,11,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,Mar-28-2015,12,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,Apr-04-2015,13,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,Apr-11-2015,14,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,Apr-18-2015,15,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Local Activity,Apr-25-2015,16,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,May-02-2015,17,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,May-09-2015,18,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,May-16-2015,19,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,May-23-2015,20,2014-15
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Oct-10-2015,40,2015-16
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Oct-17-2015,41,2015-16
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,Oct-24-2015,42,2015-16
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",Sporadic,Oct-31-2015,43,2015-16
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Nov-07-2015,44,2015-16
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance",No Activity,Nov-14-2015,45,2015-16
